geouid_21	poi_den	den_21
5350472.00	4.720785223942249	821.1
5350473.01	37.10526315789474	1720.8
5350473.02	37.95721187025535	2163.9
5350473.03	38.314176245210724	1731.8
5350474.00	1.0210870954354112	194.7
5350475.00	13.725370585005795	589.3
5350476.01	0.06909703988281142	16
5350476.02	1.6045891248972062	118.6
5350480.01	30.66409672332224	1172.8
5350480.03	2.6917900403768504	4402.4
5350480.04	77.5623268698061	2144
5350480.05	0.733998825601879	4570.6
5350480.06	13.74759417102007	3533.1
5350481.02	76.10050514990488	1368.2
5350481.04	3.187081695527462	3463.8
5350481.05	8.052250156571532	3289.8
5350482.00	0.3427072696244089	58.3
5350483.01	16.16037639357676	550.7
5350483.02	0.27553269654665685	106.1
5350484.02	1.2581915735285023	72.2
5350484.03	2.9928846580870636	614.4
5350484.04	0.13840203526483857	11.9
5350485.02	54.325955734406435	1321.2
5350485.03	8.489699741843824	18.7
5350485.04	86.91994953035189	2756.9
5350485.05	3.3738191632928474	3359.6
5350500.01	130.19218846869188	4560.4
5350500.02	61.7283950617284	1513.1
5350501.01	40.563138389225344	646.1
5350501.02	48.78048780487805	1763.5
5350502.01	21.51277859048275	4857.6
5350502.02	37.57768463650817	3660.9
5350503.00	57.95542809344566	2955.1
5350504.00	102.86128214415066	2476.6
5350505.01	32.48511099079588	1615.6
5350505.02	23.828640990442643	1467
5350506.00	28.61685214626391	1382.6
5350507.00	43.14523948031801	1797.1
5350508.00	27.40977615349475	2690
5350509.01	21.386017618004992	2608.1
5350509.02	58.137546595533664	1168.9
5350510.00	135.88723104000508	854.3
5350511.01	193.7899141158335	13402.3
5350511.02	50.89970607211986	3437.5
5350512.00	186.9158878504673	2947.8
5350513.01	34.51495176394036	1918.4
5350513.02	158.35456862031307	5656.2
5350513.03	201.12254443405052	3084.2
5350513.04	23.493135599442038	2688.5
5350514.01	8.67017459937814	704.1
5350514.02	96.43301534632933	2832.8
5350515.01	52.39412021539805	1522.7
5350515.02	91.45693016660758	2673.5
5350516.01	25.46630876178677	3711.9
5350516.02	49.24415941365094	2719.3
5350516.03	36.75152384367157	5046.6
5350516.04	153.5322126129628	6080.1
5350516.05	37.74232286841654	5326.8
5350516.06	40.811824398852856	5276.9
5350516.08	110.12219037562225	4690
5350516.09	177.60942760942763	2903.6
5350516.11	16.544117647058822	2159.5
5350516.16	44.45651067295619	1741.6
5350516.17	29.63511761437303	3151.5
5350516.18	36.31647211413748	2964.1
5350516.20	43.162199000454336	4622.1
5350516.21	33.99852180339985	2141.9
5350516.22	16.09538002980626	4069.2
5350516.23	29.576823904140756	4202.2
5350516.24	53.83198753364499	1400
5350516.25	86.92864013680573	1335.6
5350516.26	101.00334448160534	4401.3
5350516.28	49.15883766659384	4993.4
5350516.29	27.8182540733872	6224.7
5350516.30	32.44727318108074	2477.2
5350516.31	154.160213994087	1909.8
5350516.32	34.469551895825354	4759.7
5350516.37	43.588178885886144	8096.9
5350516.38	15.85288522511097	4116.7
5350516.39	17.151187719749593	1454.1
5350516.40	33.4448160535117	4791.7
5350516.41	11.860637509266123	8490.7
5350516.43	182.50471994965386	3091.6
5350516.44	46.9593801361822	4098.8
5350516.47	11.970313622216901	4056.3
5350516.48	9.908620499834857	7201.4
5350516.50	70.17096198009696	5019.1
5350516.51	30.8182784272051	4827.8
5350516.52	11.981428785382658	7045.1
5350516.53	14.38331535418914	4775.3
5350516.54	6.9316081330868755	10439
5350516.55	15.99698880210784	4398.2
5350517.00	20.0096046102129	1368.7
5350518.00	99.78425026968716	5836
5350519.00	193.0328604776441	3568.9
5350520.01	119.68287848757431	1974
5350520.02	87.37864077669903	4556.4
5350520.05	37.11558854718982	6329.1
5350520.07	1988.7872528769549	14544.1
5350520.08	160.61705989110706	5529.9
5350520.09	746.4324917672888	26220.3
5350520.11	97.52438109527382	12143
5350520.12	551.3784461152883	62782
5350521.01	70.17543859649122	27589
5350521.02	25.578421113823975	3957.7
5350521.03	46.36290967226219	7653.1
5350521.04	50.524679362611735	5085.1
5350521.05	439.42834246026445	5673.8
5350521.06	82.5109205630157	8963
5350522.00	61.79196704428424	3452.3
5350523.00	62.11180124223603	5176.6
5350524.01	187.48447976160915	5783.5
5350524.02	72.13850593138827	5721.4
5350525.01	34.64870067372474	6302.2
5350525.02	189.15299631737528	2347.4
5350526.01	196.64774976903786	7667.9
5350526.02	64.47613143211407	4342.2
5350527.02	92.2572857389205	4228.3
5350527.04	31.21810650177103	3371
5350527.05	36.32620936005328	3250.6
5350527.06	49.96229260935144	3399.3
5350527.07	85.41746825702192	3674.5
5350527.08	35.455145118733505	3355
5350527.09	32.472633949615044	1734.7
5350527.10	694.7791164658635	3117.1
5350527.11	32.05128205128205	10397
5350527.12	248.41437632135307	4114.7
5350527.13	789.3101305158484	25233.1
5350528.01	19.72087378640777	4197.5
5350528.11	696.9280146721687	23989
5350528.12	39.25890212824575	3772.3
5350528.13	18.65284974093264	2346.8
5350528.15	57.142857142857146	4699.2
5350528.16	48.426150121065376	5856.1
5350528.18	78.205791106515	4287.1
5350528.19	64.91820306413919	6580.1
5350528.20	51.75600739371534	1764
5350528.21	76.25350694194663	3439.3
5350528.22	36.300275882096706	4594.9
5350528.24	37.24996231940228	1072.9
5350528.26	40.94488188976378	10719.7
5350528.31	61.840669334303385	7811.3
5350528.32	36.936336120658694	2097.2
5350528.33	34.402309304440664	2461.1
5350528.34	185.8335577699973	1738.6
5350528.35	125.09565159530227	203.3
5350528.39	21.59608570946516	1151.8
5350528.40	22.53794362661189	1732
5350528.42	92.91121816930487	4572.4
5350528.43	36.287508722958826	6943.5
5350528.44	39.485229599298044	2759.6
5350528.45	82.25855590535188	5538.7
5350528.46	14.68262932008132	7750.2
5350528.47	24.24167081054202	3135.3
5350528.49	8.024762123122779	2717
5350528.50	43.899762209621365	6191.7
5350528.51	8.82768361581921	7803.7
5350528.52	7.758414896156601	1936.3
5350528.53	4.412977992670619	490
5350528.54	20.67883628066172	2092.8
5350528.55	48.0178671133445	5316.6
5350528.56	6.4935064935064934	5608.8
5350528.57	72.33858777801771	4431
5350528.58	38.684719535783366	4634.2
5350528.59	62.95247088448222	6647.8
5350528.60	133.85826771653544	5710.2
5350528.61	79.23128792987188	6786.9
5350528.62	58.00047151133115	40.7
5350528.63	26.74643380882549	495.1
5350529.01	167.983201679832	4096.6
5350529.02	93.23421947839235	5890.1
5350530.01	355.1136363636364	6175.4
5350530.02	95.07130347760821	7798.3
5350531.01	16.462137084705176	6144.9
5350531.02	37.47564083345825	4800.6
5350532.01	32.577220077220076	5211.1
5350532.02	23.23217656454189	6545.7
5350540.01	175.4273229661997	3116.6
5350540.02	431.70103092783506	5208
5350550.01	102.77275069021545	617.2
5350550.02	311.38165156025286	2527.5
5350560.00	57.560220566895616	1567.7
5350561.00	48.913513981473464	1476.3
5350562.02	28.347996089931577	3187.2
5350562.03	28.089887640449437	4748.1
5350562.04	34.429992348890586	4619.4
5350562.05	18.53424974901537	4579.5
5350562.06	46.126552335895916	3614.4
5350562.07	12.62512399675354	4148.3
5350562.08	24.038461538461537	4039.4
5350562.09	19.032355003505963	4029.9
5350562.11	6.464124111182935	4020.7
5350562.12	85.39522662579374	7836.7
5350562.13	30.203876164107726	200
5350562.14	34.43735440089132	3939
5350562.15	11.350737797956867	3739.6
5350563.01	389.27738927738926	7717.9
5350563.02	16.79178190438562	3354.4
5350564.01	35.63368571089203	2792.5
5350564.02	82.96037550485755	5341.1
5350570.01	82.11712430495034	492.5
5350570.02	35.825901364433264	3201.5
5350571.01	139.78347265999724	5259.7
5350571.02	110.67660296613296	3178.6
5350572.01	33.42405577042449	3680
5350572.04	22.4271118863693	4221.3
5350572.05	235.595703125	7678.2
5350572.07	9.20271061658161	3890.2
5350572.08	38.220986796386384	6556.6
5350572.09	13.070342205323193	2776.9
5350572.10	26.853955794257388	7368.3
5350573.03	80.71428571428572	4578.6
5350573.05	35.96604805064019	4300.1
5350573.06	30.361914015059508	5600
5350573.07	46.112879132298495	3980.6
5350573.09	21.747009786154404	4411.7
5350573.10	8.703220191470844	3938.8
5350573.11	19.106407995296884	7266.3
5350574.00	645.4559293652002	3369.4
5350575.01	82.27374719521316	4973.8
5350575.02	116.96491052684195	4908.5
5350575.03	16.731734523145565	6133.1
5350575.04	74.5555343146626	4181.5
5350575.05	36.85503685503686	4497.6
5350575.07	1.354279523293608	5372.4
5350575.08	12.014417300760913	5675.8
5350576.04	8.985561132800397	1403.3
5350576.05	55.64283843938203	4473.7
5350576.06	16.10704993185479	3404.8
5350576.07	70.72335851084897	1271.6
5350576.09	56.06877770064612	2117.8
5350576.16	30.456852791878173	6462.9
5350576.17	10.2014792144861	5716.2
5350576.20	48.299249820162366	6788.6
5350576.22	58.87106083342953	4211.6
5350576.29	62.97056810403833	5694.7
5350576.31	32.94266708900855	2360.5
5350576.33	17.21170395869191	3474.1
5350576.34	35.22898842476095	3347.9
5350576.43	28.534741047224998	4627.6
5350576.44	12.590133913242532	3121.2
5350576.45	10.982976386600768	5154.7
5350576.46	80.64516129032258	7750.7
5350576.47	4.515546381112115	2757.1
5350576.49	17.21170395869191	6810.5
5350576.50	13.905930470347649	5501.8
5350576.52	14.523516925483186	6410.5
5350576.53	11.997600479904019	5237
5350576.54	2.7020767389793874	2211.5
5350576.55	17.62269803506917	5933.6
5350576.57	3.088326127239036	1421
5350576.59	8.58000858000858	6857.6
5350576.62	9.399299324959413	5831
5350576.63	2.176657524705063	2863.2
5350576.65	32.04472625622145	2082.2
5350576.66	4.45846765896152	2214.5
5350576.68	4.532269760696157	4450.7
5350576.69	6.458696635019053	3687.9
5350576.73	0.3658179689786362	118.3
5350576.74	0.5970327472461865	2540.7
5350576.75	3.5022180714452484	3748
5350576.76	18.645845472555646	5597.2
5350576.77	9.260331056835282	6014.6
5350576.78	15.976005071093223	268.6
5350576.79	29.05894519131334	277.6
5350576.80	9.936406995230525	6454.7
5350576.81	8.72093023255814	6891
5350576.82	49.30467762326169	6695.3
5350576.83	9.932952570151478	6329.8
5350576.84	0.5917860101787193	3311
5350576.85	8.247044808943462	6255.8
5350576.86	2.326934264107039	5169.3
5350576.87	4.1593012373921185	4172.8
5350576.88	5.234688536032105	7595.5
5350576.89	8.965929468021518	5520
5350576.90	8.04976216611782	2876
5350576.91	1.417963709582126	596.9
5350576.92	0.8338660811073741	1602.1
5350576.93	36.65787473735974	3789.6
5350576.94	1.0230179028132993	4593.4
5350576.95	1.2473493825620556	5324.9
5350576.96	22.217928902627513	6855.7
5350576.97	1.0184336490477646	4431.2
5350576.98	0.7367459405298676	4371.7
5350576.99	0.5696788435519476	411.1
5350577.00	2.002703649927402	4653.3
5350577.01	4.9742994528270605	5422
5350577.02	4.725259889293911	3492
5350577.03	3.5706634292651573	4422.6
5350577.04	3.0221915205940766	2897.8
5350577.05	1.7836439846606618	4644.6
5350577.06	1.2778736182991504	3720.5
5350577.07	29.946097025354362	7438.6
5350577.08	38.167938931297705	5765.9
5350577.09	10.377750103777501	7206.3
5350585.02	0.6385920738994386	81.8
5350585.03	42.94996512609669	672.1
5350585.05	31.791408926239004	1696
5350585.07	1.1709101127942803	79.8
5350585.08	1.098105184458307	93.9
5350585.09	50.949879537106526	2319.2
5350585.10	79.92986798679868	2386.6
5350586.02	0.5612997831979587	35.5
5350586.03	0.4286477927160133	58.9
5350586.04	0.8512087163772557	5607.8
5350586.05	2.9756269104877324	2586.9
5350587.01	0.7496972813250407	46
5350587.02	0.6880265040914643	37
5350590.00	112.58242641934274	2702.5
5350591.01	38.161869931626654	1781.5
5350591.02	45.52812626467018	1792.1
5350592.01	249.7323263014729	1979
5350592.02	12.057554727901183	1975
5350593.01	0.2259319140400704	18.1
5350593.02	0.2369909730138379	21.4
5350593.03	8.228817887747574	495.7
5350593.04	3.116166225209785	286.7
5350600.01	38.84202221278145	1269
5350600.02	31.701369349090225	1267.3
5350601.00	41.232037908858736	1279.7
5350602.00	85.32038932118998	1213.8
5350603.00	92.93204876801092	4936.5
5350604.00	672.3561296274939	2747.1
5350605.00	128.21351475109572	1664.2
5350606.00	171.00044072278536	1581.9
5350607.00	84.82941575667839	946.4
5350608.00	115.2717118923176	1966.1
5350609.00	14.838859262694182	1364.7
5350610.03	203.80311163679374	4151.6
5350610.04	23.183146860195546	3253.7
5350610.05	15.53915311615517	2548.4
5350610.06	18.223873273988925	2967.7
5350611.00	49.679907910414606	1014.8
5350612.01	5.976839745984311	6.4
5350612.03	14.239169783999033	1474.1
5350612.05	90.13137794072716	1757.7
5350612.08	83.54871671575404	3251.8
5350612.10	48.53444994290065	10.5
5350612.11	41.018909717379714	2319.6
5350612.12	40.67758832051711	3649.8
5350612.13	14.790468364831552	3092
5350612.14	84.6335697399527	2038.3
5350612.15	3.2086089446144737	1971.8
5350612.18	28.473804100227788	2790.4
5350612.19	36.33863681005696	3936.4
5350612.20	14.28027418126428	4095.6
5350612.21	30.964317310527868	5103.2
5350612.22	20.834780193068962	5706.6
5350612.23	27.56462787752365	3692.9
5350612.25	67.7498274888652	3339.8
5350612.26	55.003548616039744	5653.8
5350612.27	37.4960279631395	3385.4
5350612.28	11.740684022460439	2000
5350612.29	33.731984053971175	6301.7
5350613.01	17.38855516914322	2249.4
5350613.03	77.80765490016591	2406.9
5350613.04	545.933734939759	3656.6
5350614.01	63.73446078122042	1982.1
5350614.02	20.534550195567146	1280.6
5350615.00	2.3920226046136137	531.2
5350620.05	16.321044546851	4570.9
5350620.06	8.839388314328648	6923.9
5350620.07	34.875371833008515	5598.5
5350620.09	9.570395576350489	6565.3
5350620.13	0.6244822330852268	19.1
5350620.14	37.344398340248965	3428.6
5350620.15	12.220457045093486	5004.3
5350620.16	4.217629692113032	6828.3
5350620.17	13.123359580052494	5619
5350620.18	5.829204313611192	6753.1
5350620.20	3.2414910858995136	4953
5350620.21	1.1690437222352115	6228.7
5350620.22	7.445224420336098	5129.8
5350620.23	0.3637421795431398	1639.7
5350620.24	15.866719555731853	5588.3
5350620.25	1.016914680858276	1996.2
5350620.26	5.697078212745178	2892.5
5350620.27	13.373453694416582	4886.9
5350620.28	1.3989927252378287	5726.1
5350621.00	93.12743133325473	2380.1
5350622.00	83.22249667490024	2357.2
5350623.00	402.31431646932185	2403.1
5350624.00	92.21133213477934	3066.8
5350625.00	12.23658275237125	96.4
5350626.00	0.6409690611589561	31.1
5350630.00	0.7968776883302696	30.4
5350631.02	20.45929018789144	2468.1
5350631.03	13.364923151691878	3018
5350631.04	7.4446305602084495	3505.2
5350632.00	102.41724104455878	2141.5
5350633.00	44.800174829950556	1020.6
5350634.01	28.67048939858648	1460.5
5350634.02	140.8548431862337	2494.4
5350635.00	87.6708546182521	2078.6
5350636.00	19.851434426229506	2039.6
5350637.00	0.7812149516806951	56.5
5350638.00	23.193963384463135	933
5350639.00	10.431960435824125	424.9
5350800.01	44.440150710076324	3698.2
5350800.02	52.76463715932813	463.9
5350801.01	27.75464890369137	2483.3
5350801.02	13.80963547773522	1610.5
5350802.01	29.896053720908842	1844.8
5350802.02	17.722640673460344	2380.6
5350803.03	64.43342441723172	1900.3
5350803.04	10.804581142404379	2253.8
5350803.05	12.197105220361035	2785
5350803.06	39.631807721810276	3485
5350804.01	25.845710920630765	2360.8
5350804.05	31.772027513920733	2333.8
5350804.06	15.931372549019608	3690
5350804.07	154.16804316705208	4180.2
5350804.08	12.534368429564937	1464.9
5350804.10	454.66702326825356	3249.5
5350804.11	105.95477684384988	3490
5350804.12	4.271051612989336	1184.4
5350804.13	20.43810921287077	2584.1
5350805.04	6.176208669673379	1152.5
5350805.06	67.70022341073725	4166.3
5350805.09	62.66225046996688	5055.9
5350805.10	21.98731501057082	5466.4
5350805.16	15.168566815090278	3689.9
5350805.17	13.797581365148933	4543.5
5350805.18	43.26166754063975	3947.3
5350805.19	26.954177897574123	6044.5
5350805.20	15.922627823317804	2781.2
5350805.21	21.37777583875049	726
5350805.22	5.468848597029995	1975.5
5350805.23	17.066288166810295	1176.7
5350805.24	0.7964002707760921	33.2
5350805.25	9.811616954474097	3944.3
5350805.26	4.2756969386009915	59.2
5350805.27	2.7664047803474605	4933.6
5350806.00	0.7683429883099816	77.7
5350807.00	0.5703803178528201	19.9
5350810.01	37.872550633953566	6789.1
5350810.02	38.279954064055126	3064.9
5350810.03	8.415934168692726	2942.8
5350810.04	113.56914704838519	2486.7
5350810.05	52.76731983517624	1079.7
5350811.00	242.21940571750457	1093.4
5350812.00	118.89377100025845	4008.1
5350820.03	26.81197024736205	3359.3
5350820.04	38.36317135549872	5763
5350820.05	14.105793450881611	2388.9
5350820.06	47.265361242403785	1224
5350820.07	103.45869204047726	3087.1
5350830.00	0.35961762448405604	26.6
5350831.01	12.458334708425465	467
5350831.02	16.632701139311646	391.9
5350832.00	0.1809523669792252	19.7
5370001.01	62.64526438117373	387.3
5370001.02	76.61352731775267	4152.6
5370001.04	28.774443596218216	3877.5
5370001.05	43.19515182773516	3672.9
5370001.06	27.050787854196255	3485.5
5370001.07	19.828155981493722	4786.5
5370001.08	32.35060733687359	4106.1
5370001.09	21.32087923244835	2381.3
5370002.01	21.556079488043114	3550.7
5370002.03	54.46764362598885	3842.6
5370002.04	22.36681577877186	4658.4
5370002.06	66.60430308699719	1465.7
5370002.07	34.21012619735442	3771.5
5370002.08	40.745964582353864	4609
5370003.01	27.12031558185404	4175.7
5370003.02	59.72892258212727	4078.8
5370003.03	25.885558583106267	4333.8
5370003.04	90.65871012164334	3513.9
5370004.01	151.99428746302152	3362.2
5370004.02	90.97270818754374	4308.7
5370005.01	179.41097000810592	3253.7
5370005.02	15.82612365477949	3980.8
5370005.03	34.01722121824174	4193.7
5370006.00	20.42205582028591	2280
5370007.00	67.63059701492537	4078.8
5370008.00	61.05158235733865	3219.5
5370009.00	93.82601644851152	4146.9
5370010.00	28.719761405059096	3603.2
5370011.00	126.43409037696091	2759.3
5370012.00	187.1345029239766	4243.3
5370013.00	29.7465080186239	1909.6
5370014.00	41.5289431307738	2400.2
5370015.00	4.846526655896607	2668.8
5370016.00	41.45756054985817	2223.4
5370017.00	15.22359657469077	1325.6
5370018.00	18.651745270450306	141.2
5370019.00	125.24004341654839	3384
5370020.00	108.4658516407758	3736.6
5370021.00	170.20062755538652	4275
5370022.00	94.55493968046952	5174.4
5370023.00	56.5583634175692	2830.3
5370024.00	68.54436689930209	3199.2
5370025.00	10.194131725910822	1265
5370026.01	49.80396312387411	3683.4
5370026.02	109.73051476520897	2967.6
5370026.03	18.568186507117804	2380.9
5370026.04	1.9956096587507484	1574.5
5370026.05	17.941488777415692	1467.9
5370026.06	37.67123287671233	5244
5370027.00	68.10233756672189	1969.4
5370028.00	88.49557522123894	3938.1
5370029.00	105.17004128169845	4492.8
5370030.00	75.58578987150416	3921
5370031.00	39.794742905016236	2132.2
5370032.00	92.69210102095649	4232.9
5370033.00	102.27272727272728	4546.9
5370034.00	370.45179729581184	6255.9
5370035.00	198.55595667870037	8955.3
5370036.00	1783.4742296154893	8892.8
5370037.00	4908.227848101265	10072.8
5370038.00	568.0793507664563	12539.8
5370039.00	144.46691707598958	15986.7
5370040.00	232.07990599294948	5893.1
5370041.00	388.18359375	5681.2
5370042.00	134.42277279915655	1879.9
5370043.00	65.97850377780142	2290.6
5370044.00	87.89895886670081	3342.7
5370045.00	75.14379367926279	1015.8
5370046.00	89.57850115972167	2836.9
5370047.00	68.9207816427471	2538.7
5370048.00	1079.6221322537112	5209.2
5370049.00	765.2603231597845	7161.1
5370050.00	331.58180829860487	7738.7
5370051.00	294.17138680796637	7719.7
5370052.00	220.74215033301618	7385.3
5370053.00	126.78607365667136	6178.3
5370054.00	226.94450175366205	5508.6
5370055.00	150.0833796553641	5538.3
5370056.00	98.65233858891924	2871.5
5370057.00	112.28422993128875	5064.5
5370058.00	318.3708590276782	3649.8
5370059.00	212.02399218858977	4271.2
5370060.00	152.35250186706497	4019.4
5370061.00	177.22788831299115	5611.1
5370062.00	213.0923968632799	5813.2
5370063.00	267.9509632224168	5511.4
5370064.00	202.54932774576568	3087.1
5370065.00	24.049217002237135	1440.7
5370066.00	50.53609233080653	3288.9
5370067.00	47.20758693361433	821.1
5370068.00	9.695206932072956	189.9
5370069.00	7.9446761641659	150.8
5370070.00	29.755668245253762	908.6
5370071.00	89.78011934842212	3413.3
5370072.01	49.56495389809965	25.5
5370072.02	117.35061195104392	2884.8
5370072.03	140.00848536274927	9622.4
5370072.04	54.426302343663224	3794.3
5370073.00	11.353315168029065	794.7
5370080.01	1.0950643624079006	40.8
5370080.03	11.879949979157983	1752
5370080.05	12.760280726175976	2490.3
5370080.06	31.15264797507788	2302.5
5370080.07	18.25970924924503	3184.2
5370081.00	238.45763571790968	2342
5370082.00	144.31017995305572	3136.6
5370083.00	161.89145119962728	3032.8
5370084.01	66.81958711479007	2695.7
5370084.02	45.00900180036007	3090.6
5370084.03	30.19889617827762	2097.3
5370084.04	51.52338837275346	1268.6
5370084.05	40.29623175778698	3301
5370085.01	19.108528643294466	1560.7
5370085.02	36.896114377954575	3720.7
5370085.03	19.712546162291645	542.5
5370086.01	15.46771421556592	528.2
5370086.02	10.216701618540625	1662.9
5370100.03	5.917584191084173	684.2
5370100.04	1.9973308396960427	290.5
5370100.05	4.760810322750107	839.7
5370100.06	0.5475244174831566	47.1
5370101.02	0.9245433911327043	71.1
5370101.03	2.0910743296498255	774.7
5370101.04	2.9358584823009672	146.6
5370120.02	1.7540440459949327	26.5
5370120.03	12.97633980708508	2944.3
5370120.04	9.771290726434394	2457.2
5370121.00	1.9451899248650624	28.9
5370122.01	25.418343571277273	2023.2
5370122.02	15.000500016667223	1088.2
5370123.01	72.83001098728613	1065.1
5370123.02	10.789257652163716	1279.7
5370124.00	7.040376215831961	298.4
5370130.02	25.76923076923077	1478.5
5370130.03	26.362459857163397	1594.7
5370131.00	14.076185180036145	392.8
5370132.00	182.41219711407567	2830.6
5370133.01	4.397537379067722	787.4
5370133.02	100.50462573591253	2573.6
5370140.04	33.036009250082586	1276.5
5370140.05	3.984619369234754	707.5
5370140.06	93.55396928401471	2693.6
5370140.07	28.73134328358209	1250.2
5370140.08	6.143764079459348	975
5370141.00	2.708644520648812	106.1
5370142.01	0.5720459140394777	32.4
5370142.02	0.2032690011143497	29.3
5370143.00	1.0435729902947712	48.5
5370144.01	1.2284448870485876	86.9
5370144.02	0.26440570411239	54.5
5370200.00	5.3816319334904525	167
5370201.00	35.6175863847344	664.6
5370202.00	24.988492141776813	2088.8
5370203.00	40.45307443365696	1426.5
5370204.00	21.292858702773533	2775.2
5370205.01	104.16013051389848	1998.5
5370205.02	37.704918032786885	4413.1
5370206.00	850.6867523260966	3315
5370207.01	20.141566438395582	1249.5
5370207.02	20.099890364234376	3621.6
5370207.03	31.24203009436368	2464.3
5370207.04	60.777957860615885	3440
5370208.00	58.05515239477504	1866.5
5370209.00	15.349194167306216	2058.1
5370210.00	67.95872136924238	2026.2
5370211.00	142.62802153740407	2390.3
5370212.00	85.23290386521309	3090.2
5370213.00	374.4383424862706	5153.5
5370214.00	103.24620965491583	2431.4
5370215.00	44.8796409628723	3745.4
5370216.00	36.11758789375028	1957.2
5370217.01	158.67949477907985	2356.9
5370217.02	229.84295590861225	1664.3
5370218.00	87.34023824222054	1591.6
5370219.00	20.548519667868828	1953.4
5370220.00	55.41087161301047	3402.2
5370221.00	38.525523159092906	2761.6
5370222.02	41.80542761992489	2968.2
5370222.03	29.75304968759298	4502.6
5370223.01	71.78217821782178	1595.3
5370223.02	66.37702148201787	1803.8
5370223.05	15.250101667344449	3080.5
5370223.06	43.01373664492854	2678.6
5370223.07	42.31311706629055	3610.7
5370223.10	35.180299032541775	3681.9
5370223.13	46.18683675152582	2407.8
5370223.14	12.6270597891281	2636.5
5370223.15	98.119378577269	3334.7
5370223.16	94.81123944147562	3544.2
5370223.17	3.813466986271519	2178.6
5370223.18	12.437810945273633	4899.5
5370223.19	40.08016032064128	1026.1
5370223.20	45.42832419959619	1123.7
5370224.02	1.3408581012970409	48.1
5370224.03	1.4213630872006253	1114.6
5370224.04	40.38630377524144	4468.8
5370224.05	5.141765829293375	3057.1
5370300.00	0.6754106932763955	45.4
5370301.01	7.699648635752397	599.4
5370301.02	64.5017793594306	2033.5
5370302.00	81.72985846120538	1478.4
5370303.01	15.395612250508606	2091.6
5370303.03	39.77653631284917	1958.9
5370303.04	8.66122246968572	981.7
5390001.00	42.64315917723787	1648
5390002.00	42.465736464820296	845.6
5390003.01	52.12811693895099	2770.3
5390003.03	23.192360163710777	3021.8
5390003.04	26.50572931533662	1562.2
5390004.01	40.32258064516129	2516.2
5390004.02	74.5011507343346	925.1
5390005.00	1429.7023432552246	3260
5390006.00	7.441127549680469	878.5
5390007.01	76.3517158388315	2022.5
5390007.02	18.97353192296746	1398.3
5390008.00	82.21904885542429	1150.6
5390009.00	202.29658204001075	3082
5390010.00	132.2728451629636	3235.9
5390011.00	134.5735961267203	2795.2
5390012.01	174.07623115252701	2736
5390012.02	92.04567828312659	3050.3
5390013.01	76.77405467460716	3380.2
5390013.02	84.39766382132083	1669
5390014.01	104.3045068887678	2992.1
5390014.02	29.005456958851582	2596.2
5390014.03	42.97868608016841	2837.5
5390015.00	13.100100177236648	337.1
5390016.01	27.32386820251808	2678.3
5390016.02	13.716793928032555	2020
5390017.01	16.351073368848567	2013.3
5390017.02	38.40472673559823	2567.2
5390018.01	92.19605044016178	2959.2
5390018.02	58.737841266857764	2210
5390018.03	51.87178859799364	1787.6
5390019.00	2.5401830683659616	111
5390020.00	2.7105825107927464	41.6
5390100.00	118.84198162094935	2159.2
5390101.00	32.18053688541285	2466.9
5390102.01	14.67645096731154	1203.7
5390102.02	2.1829541391445075	170.5
5390102.03	1.050934596136344	79.7
5390110.00	46.97357908367083	619.2
5390111.00	2.7847675219976598	151.3
5390112.00	1.6717200246443888	95
5390200.00	0.30496116365787057	38.3
5390201.00	11.698481949930496	662.1
5390202.00	5.038137529437955	226.5
5390203.01	37.62449280708226	1983
5390203.02	20.10000980488283	2591.9
5390204.00	64.84453522679377	2243.6
5390205.00	148.10287272556303	668.6
5390206.00	52.23784341545208	3145.9
5390207.00	79.14784157240378	2028.8
5390208.00	78.16091954022988	1550.7
5390209.03	23.284177846767932	1937.4
5390209.04	44.18522446094026	1530.6
5390209.05	25.816630212628635	2332.5
5390209.06	32.88145370637439	1677.5
5390210.01	1.5628686914498824	101.5
5390210.02	6.5883942900582815	1035.1
5390211.00	8.430913348946136	1972.8
5390212.00	117.82547830144658	2231.7
5390213.00	23.336524652943993	1816.7
5390214.00	40.63148093283109	1879.6
5390215.00	154.85137140395383	1035.9
5390220.01	3.3884321871593155	897.1
5390220.02	22.389647027214615	659.9
5390221.00	1.8440761314175431	56.1
5390230.00	0.478102887741442	31.7
5390240.01	2.4096765403350577	94
5390240.02	20.823294554966612	648.8
5390241.00	0.7272207349120187	36.9
5390242.02	5.720952145917932	350.3
5390242.03	20.725744580962086	400.4
5390242.04	24.63768115942029	1042.2
5390300.00	1.4728041057246761	156.2
5390301.00	17.48215363483111	1014.2
5390302.00	6.636329161926431	1207.2
5390303.00	0.4558674702090608	49.2
5390304.00	31.681482882542088	2006.3
5390305.00	121.88544925035055	2347.1
5390306.00	311.1164293406725	2861.1
5390307.00	120.0205482650726	2394.3
5390308.00	7.776159708181934	341.3
5390309.00	25.548902195608783	2109.4
5390310.01	21.432522123893808	2261.5
5390310.02	13.502079320215312	1435.4
5390311.02	48.71875988611199	1191.6
5390311.03	13.38223632038065	1269.3
5390311.04	20.22320425436297	2284.5
5390320.00	12.41584331555478	594.2
5390321.00	76.21225111936744	1586.8
5390322.00	46.78623148045004	1382.1
5390323.00	7.523825447249624	215.2
5390324.00	0.5375358093708302	48.2
5390330.00	42.18248509857863	1373.1
